chr3	48000000	chr3	48000000	1
chr4	48000000	chr4	48000000	2
chr8	48000000	chr8	48000000	1
chrX	48000000	chrX	48000000	1
chr1	48000000	chr1	49000000	2
chr11	49000000	chr11	49000000	3
chr12	49000000	chr12	49000000	1
chr13	48000000	chr13	49000000	1
chr14	28000000	chr14	49000000	3
chr14	31000000	chr14	49000000	4
chr15	48000000	chr15	49000000	2
chr20	49000000	chr20	49000000	1
chr22	45000000	chr22	49000000	1
chr22	49000000	chr22	49000000	1
chr3	48000000	chr3	49000000	1
chr3	49000000	chr3	49000000	1
chr6	45000000	chr6	49000000	1
chr6	46000000	chr6	49000000	2
chr10	50000000	chr10	50000000	1
chr11	50000000	chr11	50000000	1
chr13	50000000	chr13	50000000	1
chr14	25000000	chr14	50000000	1
chr14	49000000	chr14	50000000	1
chr15	49000000	chr15	50000000	2
chr15	50000000	chr15	50000000	1
chr18	48000000	chr18	50000000	1
chr20	47000000	chr20	50000000	1
chr22	47000000	chr22	50000000	1
chr22	50000000	chr22	50000000	2
chr3	50000000	chr3	50000000	1
chr6	21000000	chr6	50000000	1
chr7	48000000	chr7	50000000	1
chr8	50000000	chr8	50000000	1
chrX	50000000	chrX	50000000	4
chr12	51000000	chr12	51000000	1
chr14	50000000	chr14	51000000	1
chr14	51000000	chr14	51000000	1
chr15	49000000	chr15	51000000	1
chr16	50000000	chr16	51000000	1
chr17	51000000	chr17	51000000	1
chr19	43000000	chr19	51000000	1
chr20	45000000	chr20	51000000	1
chr20	51000000	chr20	51000000	2
chr3	43000000	chr3	51000000	1
chr3	51000000	chr3	51000000	1
chr5	50000000	chr5	51000000	1
chr5	51000000	chr5	51000000	1
chr8	50000000	chr8	51000000	1
chr1	52000000	chr1	52000000	2
chr10	52000000	chr10	52000000	2
chr12	52000000	chr12	52000000	3
chr13	52000000	chr13	52000000	3
chr14	51000000	chr14	52000000	1
chr14	52000000	chr14	52000000	4
chr15	46000000	chr15	52000000	1
chr15	52000000	chr15	52000000	1
chr16	51000000	chr16	52000000	1
chr16	52000000	chr16	52000000	1
chr17	52000000	chr17	52000000	1
chr18	52000000	chr18	52000000	1
chr2	52000000	chr2	52000000	2
chr20	51000000	chr20	52000000	2
chr20	52000000	chr20	52000000	1
chr3	52000000	chr3	52000000	1
chr5	32000000	chr5	52000000	1
chr6	47000000	chr6	52000000	1
chr6	50000000	chr6	52000000	1
chr6	52000000	chr6	52000000	3
chr8	48000000	chr8	52000000	1
chr8	52000000	chr8	52000000	2
chr1	50000000	chr1	53000000	1
chr1	53000000	chr1	53000000	1
chr10	45000000	chr10	53000000	1
chr10	46000000	chr10	53000000	1
chr10	53000000	chr10	53000000	9
chr14	36000000	chr14	53000000	1
chr18	53000000	chr18	53000000	4
chr19	11000000	chr19	53000000	1
chr19	52000000	chr19	53000000	1
chr2	4000000	chr2	53000000	1
chr20	52000000	chr20	53000000	1
chr20	53000000	chr20	53000000	2
chr3	52000000	chr3	53000000	1
chr3	53000000	chr3	53000000	2
chr5	7000000	chr5	53000000	1
chr5	10000000	chr5	53000000	1
chr5	51000000	chr5	53000000	1
chr5	53000000	chr5	53000000	1
chr6	5000000	chr6	53000000	1
chr6	15000000	chr6	53000000	2
chr1	46000000	chr1	54000000	2
chr1	53000000	chr1	54000000	3
chr1	54000000	chr1	54000000	1
chr10	54000000	chr10	54000000	1
chr12	54000000	chr12	54000000	3
chr14	20000000	chr14	54000000	1
chr14	51000000	chr14	54000000	1
chr14	52000000	chr14	54000000	1
chr14	53000000	chr14	54000000	1
chr14	54000000	chr14	54000000	2
chr15	54000000	chr15	54000000	1
chr18	52000000	chr18	54000000	1
chr18	54000000	chr18	54000000	4
chr19	54000000	chr19	54000000	1
chr20	53000000	chr20	54000000	1
chr20	54000000	chr20	54000000	3
chr3	54000000	chr3	54000000	2
chr4	54000000	chr4	54000000	2
chr5	5000000	chr5	54000000	2
chr5	11000000	chr5	54000000	1
chr6	22000000	chr6	54000000	1
chr6	54000000	chr6	54000000	2
chr7	50000000	chr7	54000000	1
chr10	15000000	chr10	55000000	2
chr12	55000000	chr12	55000000	2
chr13	55000000	chr13	55000000	1
chr14	54000000	chr14	55000000	1
chr14	55000000	chr14	55000000	2
chr15	53000000	chr15	55000000	1
chr15	55000000	chr15	55000000	2
chr16	52000000	chr16	55000000	1
chr16	55000000	chr16	55000000	1
chr17	55000000	chr17	55000000	2
chr18	55000000	chr18	55000000	2
chr19	55000000	chr19	55000000	1
chr2	55000000	chr2	55000000	3
chr3	54000000	chr3	55000000	2
chr6	25000000	chr6	55000000	1
chr6	54000000	chr6	55000000	2
chr8	49000000	chr8	55000000	2
chr8	55000000	chr8	55000000	1
chr1	56000000	chr1	56000000	1
chr10	56000000	chr10	56000000	2
chr11	44000000	chr11	56000000	1
chr11	56000000	chr11	56000000	1
chr12	56000000	chr12	56000000	4
chr13	55000000	chr13	56000000	1
chr13	56000000	chr13	56000000	1
chr14	55000000	chr14	56000000	2
chr15	52000000	chr15	56000000	1
chr15	56000000	chr15	56000000	1
chr16	55000000	chr16	56000000	2
chr17	56000000	chr17	56000000	2
chr18	56000000	chr18	56000000	1
chr19	56000000	chr19	56000000	2
chr20	55000000	chr20	56000000	2
chr4	42000000	chr4	56000000	1
chr6	8000000	chr6	56000000	1
chr6	56000000	chr6	56000000	1
chr7	56000000	chr7	56000000	1
chr8	54000000	chr8	56000000	1
chr8	55000000	chr8	56000000	3
chr8	56000000	chr8	56000000	2
chr1	55000000	chr1	57000000	1
chr10	16000000	chr10	57000000	1
chr10	57000000	chr10	57000000	1
chr11	57000000	chr11	57000000	1
chr12	56000000	chr12	57000000	3
chr13	57000000	chr13	57000000	1
chr14	27000000	chr14	57000000	1
chr14	46000000	chr14	57000000	1
chr14	57000000	chr14	57000000	5
chr15	56000000	chr15	57000000	1
chr16	57000000	chr16	57000000	1
chr20	54000000	chr20	57000000	1
chr5	57000000	chr5	57000000	1
chr6	20000000	chr6	57000000	1
chr6	57000000	chr6	57000000	1
chr8	57000000	chr8	57000000	2
chr1	57000000	chr1	58000000	1
chr1	58000000	chr1	58000000	4
chr10	55000000	chr10	58000000	1
chr11	44000000	chr11	58000000	1
chr12	57000000	chr12	58000000	1
chr12	58000000	chr12	58000000	1
chr13	58000000	chr13	58000000	1
chr14	57000000	chr14	58000000	1
chr15	58000000	chr15	58000000	1
chr16	58000000	chr16	58000000	1
chr18	58000000	chr18	58000000	2
chr19	58000000	chr19	58000000	2
chr2	54000000	chr2	58000000	1
chr2	58000000	chr2	58000000	2
chr20	42000000	chr20	58000000	1
chr20	49000000	chr20	58000000	1
chr3	39000000	chr3	58000000	1
chr3	58000000	chr3	58000000	3
chr4	58000000	chr4	58000000	1
chr5	57000000	chr5	58000000	2
chr5	58000000	chr5	58000000	1
chr6	48000000	chr6	58000000	1
chr8	57000000	chr8	58000000	1
chrX	58000000	chrX	58000000	1
chr1	58000000	chr1	59000000	1
chr1	59000000	chr1	59000000	1
chr11	58000000	chr11	59000000	1
chr11	59000000	chr11	59000000	2
chr12	55000000	chr12	59000000	2
chr12	58000000	chr12	59000000	1
chr17	59000000	chr17	59000000	3
chr2	59000000	chr2	59000000	1
chr3	59000000	chr3	59000000	1
chr4	58000000	chr4	59000000	1
chr1	59000000	chr1	60000000	3
chr11	20000000	chr11	60000000	1
chr11	60000000	chr11	60000000	2
chr12	60000000	chr12	60000000	2
chr13	56000000	chr13	60000000	1
chr13	59000000	chr13	60000000	2
chr14	57000000	chr14	60000000	1
chr14	60000000	chr14	60000000	1
chr15	60000000	chr15	60000000	5
chr17	60000000	chr17	60000000	1
chr18	60000000	chr18	60000000	1
chr2	60000000	chr2	60000000	2
chr20	60000000	chr20	60000000	2
chr3	59000000	chr3	60000000	2
chr3	60000000	chr3	60000000	2
chr5	60000000	chr5	60000000	1
chr1	57000000	chr1	61000000	1
chr1	60000000	chr1	61000000	1
chr1	61000000	chr1	61000000	3
chr10	61000000	chr10	61000000	2
chr11	61000000	chr11	61000000	1
chr13	61000000	chr13	61000000	1
chr14	61000000	chr14	61000000	2
chr15	61000000	chr15	61000000	2
chr17	61000000	chr17	61000000	2
chr18	60000000	chr18	61000000	2
chr2	61000000	chr2	61000000	2
chr4	58000000	chr4	61000000	1
chr5	59000000	chr5	61000000	1
chr5	61000000	chr5	61000000	1
chr10	62000000	chr10	62000000	6
chr11	34000000	chr11	62000000	2
chr11	61000000	chr11	62000000	1
chr13	61000000	chr13	62000000	3
chr14	61000000	chr14	62000000	1
chr14	62000000	chr14	62000000	3
chr16	60000000	chr16	62000000	1
chr18	58000000	chr18	62000000	1
chr18	60000000	chr18	62000000	2
chr2	40000000	chr2	62000000	1
chr2	62000000	chr2	62000000	2
chr20	33000000	chr20	62000000	1
chr3	58000000	chr3	62000000	1
chr3	61000000	chr3	62000000	2
chr5	62000000	chr5	62000000	1
chr6	57000000	chr6	62000000	1
chr6	62000000	chr6	62000000	2
chr7	54000000	chr7	62000000	1
chr8	59000000	chr8	62000000	1
chr1	49000000	chr1	63000000	1
chr1	63000000	chr1	63000000	3
chr11	62000000	chr11	63000000	3
chr12	62000000	chr12	63000000	1
chr13	62000000	chr13	63000000	3
chr13	63000000	chr13	63000000	1
chr14	63000000	chr14	63000000	3
chr15	63000000	chr15	63000000	2
chr16	62000000	chr16	63000000	1
chr17	62000000	chr17	63000000	1
chr17	63000000	chr17	63000000	3
chr18	62000000	chr18	63000000	1
chr2	62000000	chr2	63000000	2
chr2	63000000	chr2	63000000	2
chr3	62000000	chr3	63000000	2
chr6	63000000	chr6	63000000	1
chr8	56000000	chr8	63000000	1
chr8	62000000	chr8	63000000	1
chrX	63000000	chrX	63000000	4
chr10	63000000	chr10	64000000	2
chr10	64000000	chr10	64000000	2
chr11	64000000	chr11	64000000	2
chr12	60000000	chr12	64000000	1
chr12	64000000	chr12	64000000	1
chr14	64000000	chr14	64000000	2
chr15	59000000	chr15	64000000	1
chr15	63000000	chr15	64000000	3
chr15	64000000	chr15	64000000	3
chr16	64000000	chr16	64000000	1
chr18	63000000	chr18	64000000	1
chr2	64000000	chr2	64000000	3
chr4	64000000	chr4	64000000	1
chr5	63000000	chr5	64000000	1
chr6	19000000	chr6	64000000	1
chr7	47000000	chr7	64000000	1
chr8	60000000	chr8	64000000	1
chr1	65000000	chr1	65000000	1
chr10	64000000	chr10	65000000	1
chr11	64000000	chr11	65000000	1
chr11	65000000	chr11	65000000	2
chr12	55000000	chr12	65000000	2
chr12	65000000	chr12	65000000	1
chr14	65000000	chr14	65000000	2
chr15	65000000	chr15	65000000	2
chr17	65000000	chr17	65000000	2
chr18	65000000	chr18	65000000	2
chr2	54000000	chr2	65000000	1
chr2	64000000	chr2	65000000	1
chr3	65000000	chr3	65000000	1
chr5	64000000	chr5	65000000	1
chr7	45000000	chr7	65000000	1
chr8	65000000	chr8	65000000	1
chr1	66000000	chr1	66000000	2
chr10	65000000	chr10	66000000	1
chr10	66000000	chr10	66000000	1
chr11	64000000	chr11	66000000	1
chr11	66000000	chr11	66000000	1
chr12	66000000	chr12	66000000	2
chr14	54000000	chr14	66000000	1
chr14	65000000	chr14	66000000	1
chr15	66000000	chr15	66000000	2
chr17	66000000	chr17	66000000	1
chr18	65000000	chr18	66000000	1
chr18	66000000	chr18	66000000	2
chr2	66000000	chr2	66000000	1
chr3	27000000	chr3	66000000	1
chr5	64000000	chr5	66000000	1
chr5	66000000	chr5	66000000	1
chr6	64000000	chr6	66000000	1
chr7	66000000	chr7	66000000	1
chr8	65000000	chr8	66000000	1
chr10	66000000	chr10	67000000	1
chr10	67000000	chr10	67000000	1
chr12	66000000	chr12	67000000	1
chr14	67000000	chr14	67000000	1
chr15	65000000	chr15	67000000	2
chr15	67000000	chr15	67000000	3
chr16	66000000	chr16	67000000	2
chr16	67000000	chr16	67000000	1
chr17	53000000	chr17	67000000	1
chr17	64000000	chr17	67000000	1
chr17	67000000	chr17	67000000	1
chr18	63000000	chr18	67000000	1
chr18	66000000	chr18	67000000	1
chr18	67000000	chr18	67000000	2
chr4	21000000	chr4	67000000	3
chr7	42000000	chr7	67000000	1
chr7	44000000	chr7	67000000	1
chr8	56000000	chr8	67000000	1
chr10	64000000	chr10	68000000	1
chr12	66000000	chr12	68000000	1
chr12	67000000	chr12	68000000	2
chr12	68000000	chr12	68000000	1
chr14	67000000	chr14	68000000	2
chr14	68000000	chr14	68000000	3
chr15	68000000	chr15	68000000	1
chr16	68000000	chr16	68000000	1
chr17	68000000	chr17	68000000	1
chr2	66000000	chr2	68000000	1
chr2	68000000	chr2	68000000	2
chr3	67000000	chr3	68000000	1
chr5	68000000	chr5	68000000	1
chrX	67000000	chrX	68000000	1
chr1	67000000	chr1	69000000	1
chr1	68000000	chr1	69000000	2
chr10	58000000	chr10	69000000	1
chr10	68000000	chr10	69000000	1
chr11	64000000	chr11	69000000	2
chr11	69000000	chr11	69000000	1
chr13	69000000	chr13	69000000	1
chr14	33000000	chr14	69000000	1
chr14	68000000	chr14	69000000	2
chr14	69000000	chr14	69000000	1
chr15	69000000	chr15	69000000	1
chr16	68000000	chr16	69000000	1
chr16	69000000	chr16	69000000	3
chr17	69000000	chr17	69000000	1
chr18	69000000	chr18	69000000	1
chr2	61000000	chr2	69000000	2
chr2	68000000	chr2	69000000	1
chr6	68000000	chr6	69000000	1
chr8	36000000	chr8	69000000	1
chrX	66000000	chrX	69000000	1
chrX	69000000	chrX	69000000	3
chr10	70000000	chr10	70000000	1
chr12	69000000	chr12	70000000	2
chr12	70000000	chr12	70000000	1
chr13	62000000	chr13	70000000	1
chr13	65000000	chr13	70000000	1
chr14	70000000	chr14	70000000	3
chr16	70000000	chr16	70000000	1
chr18	70000000	chr18	70000000	3
chr2	70000000	chr2	70000000	2
chr3	70000000	chr3	70000000	1
chr8	67000000	chr8	70000000	1
chr1	69000000	chr1	71000000	3
chr10	60000000	chr10	71000000	1
chr11	71000000	chr11	71000000	1
chr12	71000000	chr12	71000000	2
chr14	71000000	chr14	71000000	1
chr16	46000000	chr16	71000000	1
chr16	71000000	chr16	71000000	1
chr18	69000000	chr18	71000000	3
chr2	69000000	chr2	71000000	1
chr2	71000000	chr2	71000000	1
chr3	71000000	chr3	71000000	1
chr5	71000000	chr5	71000000	5
chr6	68000000	chr6	71000000	1
chr6	70000000	chr6	71000000	1
chr7	69000000	chr7	71000000	2
chr7	71000000	chr7	71000000	1
chr8	71000000	chr8	71000000	1
chr9	37000000	chr9	71000000	1
chr9	71000000	chr9	71000000	1
chrX	71000000	chrX	71000000	1
chr1	72000000	chr1	72000000	1
chr10	71000000	chr10	72000000	1
chr11	71000000	chr11	72000000	2
chr12	71000000	chr12	72000000	1
chr13	72000000	chr13	72000000	5
chr14	33000000	chr14	72000000	1
chr14	34000000	chr14	72000000	1
chr14	70000000	chr14	72000000	1
chr14	72000000	chr14	72000000	1
chr15	71000000	chr15	72000000	1
chr15	72000000	chr15	72000000	1
chr16	71000000	chr16	72000000	2
chr17	49000000	chr17	72000000	1
chr17	68000000	chr17	72000000	1
chr17	69000000	chr17	72000000	1
chr18	54000000	chr18	72000000	2
chr2	70000000	chr2	72000000	2
chr2	71000000	chr2	72000000	2
chr5	72000000	chr5	72000000	2
chr6	72000000	chr6	72000000	1
chr7	72000000	chr7	72000000	1
chrX	70000000	chrX	72000000	1
chrX	71000000	chrX	72000000	1
chr1	73000000	chr1	73000000	2
chr10	73000000	chr10	73000000	1
chr11	72000000	chr11	73000000	1
chr11	73000000	chr11	73000000	2
chr12	70000000	chr12	73000000	2
chr12	72000000	chr12	73000000	1
chr12	73000000	chr12	73000000	2
chr13	73000000	chr13	73000000	2
chr14	73000000	chr14	73000000	2
chr15	72000000	chr15	73000000	1
chr15	73000000	chr15	73000000	1
chr16	72000000	chr16	73000000	1
chr18	71000000	chr18	73000000	2
chr2	10000000	chr2	73000000	1
chr2	73000000	chr2	73000000	2
chr3	73000000	chr3	73000000	2
chr5	73000000	chr5	73000000	1
chr6	38000000	chr6	73000000	1
chr6	72000000	chr6	73000000	1
chr6	73000000	chr6	73000000	3
chr8	37000000	chr8	73000000	2
chr8	72000000	chr8	73000000	1
chr8	73000000	chr8	73000000	3
chr1	72000000	chr1	74000000	2
chr1	73000000	chr1	74000000	1
chr10	74000000	chr10	74000000	2
chr11	73000000	chr11	74000000	1
chr13	71000000	chr13	74000000	1
chr13	73000000	chr13	74000000	1
chr13	74000000	chr13	74000000	2
chr14	74000000	chr14	74000000	2
chr15	74000000	chr15	74000000	1
chr16	56000000	chr16	74000000	1
chr17	74000000	chr17	74000000	4
chr5	73000000	chr5	74000000	1
chr6	73000000	chr6	74000000	1
chr9	74000000	chr9	74000000	1
chrX	74000000	chrX	74000000	3
chr1	72000000	chr1	75000000	1
chr1	74000000	chr1	75000000	1
chr10	75000000	chr10	75000000	1
chr11	59000000	chr11	75000000	1
chr11	75000000	chr11	75000000	1
chr12	75000000	chr12	75000000	4
chr13	74000000	chr13	75000000	1
chr14	34000000	chr14	75000000	1
chr14	75000000	chr14	75000000	1
chr15	75000000	chr15	75000000	4
chr16	74000000	chr16	75000000	1
chr16	75000000	chr16	75000000	4
chr18	75000000	chr18	75000000	1
chr2	29000000	chr2	75000000	1
chr2	75000000	chr2	75000000	1
chr5	75000000	chr5	75000000	1
chr7	75000000	chr7	75000000	2
chr8	75000000	chr8	75000000	1
chr9	73000000	chr9	75000000	1
chr9	74000000	chr9	75000000	2
chr9	75000000	chr9	75000000	1
chr10	76000000	chr10	76000000	4
chr11	61000000	chr11	76000000	1
chr11	75000000	chr11	76000000	2
chr12	65000000	chr12	76000000	2
chr12	75000000	chr12	76000000	2
chr12	76000000	chr12	76000000	1
chr14	73000000	chr14	76000000	3
chr14	75000000	chr14	76000000	1
chr15	76000000	chr15	76000000	1
chr16	76000000	chr16	76000000	2
chr18	76000000	chr18	76000000	1
chr2	57000000	chr2	76000000	1
chr2	76000000	chr2	76000000	1
chr6	74000000	chr6	76000000	2
chr6	76000000	chr6	76000000	1
chr8	76000000	chr8	76000000	1
chr9	31000000	chr9	76000000	1
chr9	75000000	chr9	76000000	2
chr9	76000000	chr9	76000000	1
chrX	76000000	chrX	76000000	1
chr1	76000000	chr1	77000000	2
chr11	76000000	chr11	77000000	2
chr13	73000000	chr13	77000000	1
chr13	77000000	chr13	77000000	1
chr14	77000000	chr14	77000000	3
chr15	62000000	chr15	77000000	1
chr15	76000000	chr15	77000000	1
chr18	77000000	chr18	77000000	1
chr2	51000000	chr2	77000000	1
chr2	76000000	chr2	77000000	1
chr3	77000000	chr3	77000000	1
chr5	74000000	chr5	77000000	1
chr5	75000000	chr5	77000000	3
chr6	77000000	chr6	77000000	1
chr9	21000000	chr9	77000000	1
chrX	14000000	chrX	77000000	1
chrX	55000000	chrX	77000000	2
chrX	76000000	chrX	77000000	1
chr1	78000000	chr1	78000000	1
chr10	78000000	chr10	78000000	2
chr13	76000000	chr13	78000000	1
chr13	78000000	chr13	78000000	1
chr14	78000000	chr14	78000000	2
chr15	78000000	chr15	78000000	1
chr16	62000000	chr16	78000000	1
chr17	78000000	chr17	78000000	1
chr7	77000000	chr7	78000000	2
chr9	78000000	chr9	78000000	1
chr10	78000000	chr10	79000000	1
chr10	79000000	chr10	79000000	4
chr11	79000000	chr11	79000000	1
chr12	77000000	chr12	79000000	1
chr15	72000000	chr15	79000000	1
chr16	77000000	chr16	79000000	1
chr16	79000000	chr16	79000000	1
chr2	78000000	chr2	79000000	1
chr4	78000000	chr4	79000000	1
chr7	79000000	chr7	79000000	1
chr8	66000000	chr8	79000000	1
chr9	78000000	chr9	79000000	1
chr9	79000000	chr9	79000000	1
chr1	79000000	chr1	80000000	1
chr1	80000000	chr1	80000000	1
chr10	78000000	chr10	80000000	1
chr10	79000000	chr10	80000000	1
chr12	80000000	chr12	80000000	1
chr13	80000000	chr13	80000000	1
chr14	80000000	chr14	80000000	2
chr16	79000000	chr16	80000000	1
chr17	80000000	chr17	80000000	1
chr5	80000000	chr5	80000000	1
chr6	78000000	chr6	80000000	2
chr6	79000000	chr6	80000000	1
chr6	80000000	chr6	80000000	1
chr7	79000000	chr7	80000000	1
chr8	79000000	chr8	80000000	1
chr8	80000000	chr8	80000000	1
chr9	80000000	chr9	80000000	1
chr1	80000000	chr1	81000000	1
chr1	81000000	chr1	81000000	2
chr10	81000000	chr10	81000000	2
chr11	38000000	chr11	81000000	2
chr11	81000000	chr11	81000000	6
chr12	81000000	chr12	81000000	2
chr13	73000000	chr13	81000000	1
chr14	80000000	chr14	81000000	2
chr14	81000000	chr14	81000000	2
chr2	77000000	chr2	81000000	2
chr2	81000000	chr2	81000000	2
chr3	80000000	chr3	81000000	1
chr4	77000000	chr4	81000000	1
chrX	78000000	chrX	81000000	2
chr1	77000000	chr1	82000000	3
chr1	79000000	chr1	82000000	1
chr10	82000000	chr10	82000000	1
chr11	82000000	chr11	82000000	3
chr13	81000000	chr13	82000000	1
chr13	82000000	chr13	82000000	1
chr14	82000000	chr14	82000000	1
chr16	66000000	chr16	82000000	1
chr16	79000000	chr16	82000000	1
chr2	82000000	chr2	82000000	1
chr3	80000000	chr3	82000000	2
chr5	79000000	chr5	82000000	1
chr7	81000000	chr7	82000000	1
chr8	82000000	chr8	82000000	1
chr9	81000000	chr9	82000000	1
chrX	78000000	chrX	82000000	2
chrX	82000000	chrX	82000000	1
chr1	80000000	chr1	83000000	1
chr1	83000000	chr1	83000000	1
chr11	82000000	chr11	83000000	1
chr11	83000000	chr11	83000000	1
chr13	79000000	chr13	83000000	1
chr14	83000000	chr14	83000000	1
chr15	83000000	chr15	83000000	1
chr16	82000000	chr16	83000000	1
chr2	75000000	chr2	83000000	1
chr2	83000000	chr2	83000000	1
chr3	72000000	chr3	83000000	1
chr3	81000000	chr3	83000000	1
chr3	83000000	chr3	83000000	1
chr5	83000000	chr5	83000000	2
chr9	81000000	chr9	83000000	1
chr1	79000000	chr1	84000000	1
chr1	82000000	chr1	84000000	1
chr10	84000000	chr10	84000000	1
chr11	10000000	chr11	84000000	1
chr11	84000000	chr11	84000000	5
chr12	84000000	chr12	84000000	2
chr13	74000000	chr13	84000000	1
chr14	83000000	chr14	84000000	1
chr14	84000000	chr14	84000000	1
chr16	82000000	chr16	84000000	1
chr16	84000000	chr16	84000000	2
chr2	31000000	chr2	84000000	1
chr2	84000000	chr2	84000000	2
chr3	84000000	chr3	84000000	2
chr4	39000000	chr4	84000000	2
chr9	82000000	chr9	84000000	1
chrX	84000000	chrX	84000000	2
chr1	62000000	chr1	85000000	1
chr1	82000000	chr1	85000000	2
chr1	83000000	chr1	85000000	2
chr11	84000000	chr11	85000000	4
chr11	85000000	chr11	85000000	2
chr13	77000000	chr13	85000000	1
chr13	80000000	chr13	85000000	1
chr14	82000000	chr14	85000000	1
chr16	84000000	chr16	85000000	1
chr2	62000000	chr2	85000000	2
chr2	74000000	chr2	85000000	1
chr2	85000000	chr2	85000000	2
chr5	83000000	chr5	85000000	2
chr8	84000000	chr8	85000000	1
chr9	84000000	chr9	85000000	2
chr9	85000000	chr9	85000000	1
chrX	29000000	chrX	85000000	1
chr1	86000000	chr1	86000000	3
chr10	85000000	chr10	86000000	1
chr10	86000000	chr10	86000000	1
chr11	85000000	chr11	86000000	2
chr11	86000000	chr11	86000000	1
chr12	85000000	chr12	86000000	1
chr12	86000000	chr12	86000000	3
chr13	86000000	chr13	86000000	1
chr14	82000000	chr14	86000000	1
chr15	85000000	chr15	86000000	1
chr4	37000000	chr4	86000000	1
chr4	86000000	chr4	86000000	1
chr5	86000000	chr5	86000000	2
chr7	83000000	chr7	86000000	1
chr9	86000000	chr9	86000000	1
chr1	86000000	chr1	87000000	1
chr1	87000000	chr1	87000000	1
chr11	86000000	chr11	87000000	1
chr12	87000000	chr12	87000000	1
chr13	78000000	chr13	87000000	1
chr14	64000000	chr14	87000000	3
chr14	76000000	chr14	87000000	1
chr14	83000000	chr14	87000000	1
chr14	86000000	chr14	87000000	2
chr16	87000000	chr16	87000000	2
chr3	87000000	chr3	87000000	1
chr4	87000000	chr4	87000000	1
chr5	86000000	chr5	87000000	1
chr7	87000000	chr7	87000000	2
chr1	76000000	chr1	88000000	1
chr10	86000000	chr10	88000000	2
chr11	88000000	chr11	88000000	1
chr13	87000000	chr13	88000000	1
chr14	84000000	chr14	88000000	3
chr14	87000000	chr14	88000000	1
chr15	87000000	chr15	88000000	2
chr16	88000000	chr16	88000000	2
chr2	88000000	chr2	88000000	2
chr4	88000000	chr4	88000000	1
chr7	21000000	chr7	88000000	1
chr7	87000000	chr7	88000000	2
chrX	87000000	chrX	88000000	2
chr1	83000000	chr1	89000000	1
chr1	88000000	chr1	89000000	1
chr1	89000000	chr1	89000000	2
chr10	73000000	chr10	89000000	1
chr13	65000000	chr13	89000000	1
chr13	89000000	chr13	89000000	2
chr14	89000000	chr14	89000000	1
chr15	89000000	chr15	89000000	2
chr16	89000000	chr16	89000000	1
chr4	88000000	chr4	89000000	1
chr5	89000000	chr5	89000000	1
chr6	89000000	chr6	89000000	2
chr10	74000000	chr10	90000000	1
chr10	90000000	chr10	90000000	1
chr11	48000000	chr11	90000000	1
chr13	84000000	chr13	90000000	1
chr15	63000000	chr15	90000000	3
chr15	85000000	chr15	90000000	1
chr15	90000000	chr15	90000000	2
chr5	76000000	chr5	90000000	1
chr6	89000000	chr6	90000000	2
chr6	90000000	chr6	90000000	1
chr7	90000000	chr7	90000000	1
chr8	19000000	chr8	90000000	1
chrX	90000000	chrX	90000000	1
chr1	78000000	chr1	91000000	2
chr1	89000000	chr1	91000000	1
chr1	90000000	chr1	91000000	1
chr1	91000000	chr1	91000000	1
chr12	91000000	chr12	91000000	1
chr13	89000000	chr13	91000000	1
chr13	91000000	chr13	91000000	1
chr14	91000000	chr14	91000000	2
chr15	91000000	chr15	91000000	3
chr4	78000000	chr4	91000000	2
chr5	90000000	chr5	91000000	1
chr6	89000000	chr6	91000000	1
chr6	91000000	chr6	91000000	1
chr7	86000000	chr7	91000000	1
chr8	90000000	chr8	91000000	2
chr8	91000000	chr8	91000000	1
chrX	78000000	chrX	91000000	2
chr1	85000000	chr1	92000000	1
chr1	86000000	chr1	92000000	1
chr1	90000000	chr1	92000000	3
chr10	90000000	chr10	92000000	1
chr10	92000000	chr10	92000000	1
chr11	82000000	chr11	92000000	1
chr11	91000000	chr11	92000000	2
chr12	92000000	chr12	92000000	1
chr14	92000000	chr14	92000000	2
chr15	85000000	chr15	92000000	2
chr15	87000000	chr15	92000000	1
chr15	91000000	chr15	92000000	2
chr15	92000000	chr15	92000000	1
chr7	91000000	chr7	92000000	3
chr9	90000000	chr9	92000000	1
chrX	75000000	chrX	92000000	1
chrX	91000000	chrX	92000000	2
chr1	93000000	chr1	93000000	1
chr10	88000000	chr10	93000000	2
chr10	91000000	chr10	93000000	1
chr11	11000000	chr11	93000000	2
chr12	93000000	chr12	93000000	2
chr13	69000000	chr13	93000000	1
chr13	92000000	chr13	93000000	2
chr13	93000000	chr13	93000000	1
chr14	93000000	chr14	93000000	1
chr15	93000000	chr15	93000000	1
chr5	76000000	chr5	93000000	1
chr5	91000000	chr5	93000000	1
chr5	93000000	chr5	93000000	1
chr6	93000000	chr6	93000000	2
chr9	76000000	chr9	93000000	1
chr9	93000000	chr9	93000000	3
chr1	93000000	chr1	94000000	1
chr10	70000000	chr10	94000000	1
chr10	94000000	chr10	94000000	3
chr11	94000000	chr11	94000000	2
chr13	93000000	chr13	94000000	1
chr13	94000000	chr13	94000000	2
chr14	92000000	chr14	94000000	2
chr15	94000000	chr15	94000000	4
chr3	93000000	chr3	94000000	1
chr4	93000000	chr4	94000000	2
chr5	93000000	chr5	94000000	2
chr5	94000000	chr5	94000000	1
chr7	33000000	chr7	94000000	1
